Data Source,Indicadores del desarrollo mundial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,20/07/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Aruba,ABW,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AFE,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320590.00,321170.00,326880.00,330320.00,339340.00,347470.00,351490.00,359480.01,377549.99,380660.00,380560.00,382970.00,403830.00,416980.00,425990.00,443060.00,442300.00,468920.00,486810.00,487680.00,503890.01,508730.00,494580.00,496860.00,501330.00,509910.00,515160.00,518240.00,520000.00,525300.00,,
Afganistán,AFG,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6740.00,7020.00,7130.00,7210.00,7470.00,7830.00,8670.00,9400.00,9960.00,10780.00,9560.00,8350.00,10200.00,10510.00,10500.00,10730.00,11180.00,11610.00,12900.00,13390.00,15200.00,15500.00,15630.00,15820.00,16300.00,15960.00,15830.00,15610.00,15910.00,16370.00,,
,AFW,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225170.00,244580.00,253970.00,259030.00,264790.00,263710.00,269409.99,266670.00,262830.00,255050.00,261660.00,261810.00,257370.00,273290.00,279450.00,289690.00,288470.00,286410.00,287830.00,284060.00,300400.00,308020.00,310790.00,315620.00,323400.01,330440.00,343200.00,349770.00,359360.01,366630.00,,
Angola,AGO,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21220.00,21490.00,21950.00,22580.00,23480.00,25230.00,25390.00,25690.00,27890.00,27090.00,27080.00,27090.00,28610.00,30730.00,31620.00,33100.00,32590.00,35330.00,36400.00,35530.00,36900.00,36640.00,35770.00,35760.00,34900.00,37110.00,37430.00,37620.00,34000.00,35090.00,,
Albania,ALB,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.00,3500.00,3410.00,3490.00,4080.00,4080.00,3910.00,3700.00,3560.00,3610.00,3670.00,3610.00,3560.00,3570.00,3500.00,3490.00,3440.00,3300.00,3130.00,3020.00,3030.00,3020.00,3060.00,3060.00,3090.00,3110.00,3090.00,3050.00,3010.00,2850.00,,
Andorra,AND,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,20.00,20.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,40.00,40.00,40.00,40.00,40.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,,
El mundo árabe,ARB,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407350.00,394510.00,409310.00,435070.00,457850.00,473230.00,484769.99,506850.00,530690.00,541429.99,565070.01,555350.00,552450.00,569779.99,589840.00,610509.99,621190.00,625570.01,640569.99,628790.00,647360.00,629390.00,684220.01,669139.99,660750.00,671170.00,696080.00,715760.00,733430.01,747469.99,,
Emiratos Árabes Unidos,ARE,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16460.00,17870.00,17810.00,18280.00,19670.00,20370.00,21290.00,21520.00,21470.00,20970.00,22000.00,23520.00,23720.00,26970.00,28540.00,30890.00,32700.00,33440.00,34840.00,34070.00,35720.00,38360.00,40310.00,42440.00,42870.00,45710.00,47360.00,46900.00,47460.00,49800.00,,
Argentina,ARG,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109580.00,108710.00,110650.00,109540.00,110490.00,111970.00,110720.00,111150.00,110140.00,114050.00,115920.00,116090.00,119340.00,126970.00,128810.00,128270.00,130539.99,130810.00,130190.00,124010.00,115950.00,115250.00,118710.00,120360.00,121540.00,122010.00,123600.00,127550.00,127540.00,128800.00,,
Armenia,ARM,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650.00,3450.00,3160.00,2900.00,2730.00,2570.00,2410.00,2260.00,2060.00,1910.00,1800.00,1850.00,1900.00,1950.00,2010.00,2050.00,2090.00,2170.00,2210.00,2170.00,2200.00,2210.00,2270.00,2360.00,2410.00,2470.00,2490.00,2430.00,2350.00,2320.00,,
Samoa Americana,ASM,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua y Barbuda,ATG,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.00,130.00,140.00,140.00,150.00,150.00,160.00,160.00,170.00,170.00,180.00,180.00,180.00,190.00,190.00,190.00,190.00,200.00,200.00,200.00,190.00,190.00,190.00,190.00,190.00,200.00,200.00,200.00,200.00,200.00,,
Australia,AUS,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138830.00,138670.00,136660.00,135220.00,136210.01,134810.00,127370.00,127810.00,131110.00,145850.01,156050.00,166110.00,159490.01,119970.00,140380.00,121080.00,139660.00,136690.00,120490.00,124270.00,114900.00,164060.00,162620.00,125680.00,137670.00,134160.00,118380.00,141300.00,140600.01,126070.00,,
Austria,AUT,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11850.00,11850.00,11650.00,11330.00,10930.00,10440.00,10270.00,9950.00,9670.00,9540.00,9280.00,9170.00,9050.00,8900.00,8810.00,8620.00,8490.00,8330.00,8250.00,8070.00,8110.00,7920.00,7770.00,7630.00,7440.00,7390.00,7310.00,7270.00,7040.00,6920.00,,
Azerbaiyán,AZE,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19220.00,18180.00,16050.00,11220.00,6560.00,6680.00,6470.00,6560.00,6900.00,7440.00,7560.00,8090.00,8220.00,8400.00,8620.00,9590.00,10830.00,12240.00,13550.00,13940.00,14020.00,13750.00,14010.00,14320.00,14270.00,14230.00,14130.00,13870.00,14220.00,14670.00,,
Burundi,BDI,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.00,610.00,620.00,600.00,540.00,550.00,550.00,570.00,500.00,510.00,520.00,540.00,520.00,540.00,570.00,600.00,660.00,700.00,750.00,830.00,930.00,1010.00,1010.00,1210.00,1170.00,1160.00,1320.00,1610.00,1610.00,1350.00,,
Bélgica,BEL,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13260.00,13350.00,13160.00,12970.00,13010.00,13130.00,13010.00,12820.00,12550.00,12610.00,12140.00,11630.00,11080.00,10400.00,10260.00,9990.00,9830.00,9650.00,9450.00,9360.00,9240.00,8990.00,8830.00,8610.00,8540.00,8530.00,8450.00,8170.00,8190.00,8080.00,,
Benin,BEN,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220.00,2310.00,2360.00,2370.00,2530.00,2360.00,2720.00,2800.00,2930.00,2840.00,3080.00,2660.00,2920.00,2850.00,2810.00,3180.00,3070.00,3160.00,3070.00,3150.00,3120.00,3240.00,3300.00,3510.00,3470.00,3530.00,3690.00,3720.00,3820.00,3910.00,,
Burkina Faso,BFA,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6750.00,6960.00,7150.00,7290.00,7470.00,7700.00,7690.00,7990.00,8050.00,8060.00,8630.00,8380.00,8710.00,10750.00,11080.00,11400.00,11330.00,11610.00,12010.00,12440.00,13040.00,13300.00,13370.00,13760.00,14060.00,14260.00,15030.00,15260.00,15430.00,15850.00,,
Bangladesh,BGD,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66260.00,66360.00,67180.00,67500.00,68470.00,69340.00,69050.00,69590.00,69270.00,71380.00,72140.00,72490.00,73960.00,75100.00,75110.00,77030.00,78510.00,79530.00,82470.00,83870.00,85580.00,86280.00,87000.00,88000.00,88740.00,89830.00,89900.00,92430.00,92050.00,92650.00,,
Bulgaria,BGR,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16370.00,15350.00,14810.00,13510.00,11720.00,12010.00,12060.00,11570.00,11060.00,10650.00,10580.00,9970.00,9440.00,9840.00,9330.00,8910.00,8520.00,8590.00,8320.00,7970.00,7810.00,8070.00,7780.00,7520.00,7500.00,7420.00,7130.00,7100.00,6960.00,6840.00,,
Bahrein,BHR,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4820.00,4820.00,5070.00,5250.00,5390.00,5890.00,6430.00,7080.00,7670.00,8220.00,8770.00,9090.00,9420.00,9740.00,9980.00,10480.00,11090.00,11700.00,12350.00,12860.00,13480.00,13900.00,14140.00,15030.00,15480.00,15800.00,16240.00,16610.00,16900.00,17410.00,,
Bahamas,BHS,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.00,150.00,150.00,150.00,150.00,160.00,160.00,160.00,170.00,170.00,170.00,170.00,170.00,170.00,190.00,180.00,180.00,190.00,200.00,190.00,190.00,200.00,200.00,210.00,200.00,210.00,210.00,220.00,210.00,220.00,,
Bosnia y Herzegovina,BIH,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5170.00,5100.00,3340.00,2560.00,2500.00,2280.00,2520.00,2960.00,3240.00,3380.00,3530.00,3510.00,2890.00,3120.00,3310.00,3410.00,3610.00,3790.00,3880.00,3990.00,3800.00,3880.00,3800.00,3800.00,3550.00,3600.00,3580.00,3520.00,3700.00,3660.00,,
Belarús,BLR,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20530.00,20110.00,18000.00,17090.00,16240.00,15420.00,15160.00,14950.00,14880.00,14720.00,14330.00,14090.00,13890.00,13960.00,14390.00,14150.00,14550.00,14950.00,15770.00,15830.00,16300.00,15980.00,16250.00,16920.00,16990.00,17230.00,16810.00,17010.00,17030.00,17020.00,,
Belice,BLZ,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6110.00,6220.00,6360.00,6470.00,6590.00,5500.00,4440.00,3380.00,2320.00,1260.00,180.00,210.00,230.00,250.00,250.00,260.00,320.00,370.00,420.00,470.00,520.00,530.00,500.00,520.00,470.00,460.00,480.00,500.00,510.00,530.00,,
Bermudas,BMU,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15790.00,16330.00,16750.00,16260.00,16010.00,15400.00,15540.00,16520.00,16600.00,17140.00,17440.00,17530.00,19080.00,19360.00,21110.00,22370.00,22490.00,23040.00,23450.00,23360.00,25660.00,25570.00,26510.00,27510.00,27490.00,27940.00,28410.00,28230.00,27880.00,28360.00,,
Brasil,BRA,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282299.99,291440.00,296790.01,297870.00,304200.01,310160.00,299720.00,306560.00,314570.01,319540.01,327109.99,340000.00,358970.00,375100.01,391810.00,399340.00,396350.01,397070.01,396510.01,399910.00,419390.01,418760.01,421010.01,418519.99,424290.01,430370.00,432380.00,430140.01,424649.99,431070.01,,
Barbados,BRB,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.00,2110.00,2150.00,2180.00,2220.00,2230.00,2240.00,2250.00,2260.00,2270.00,2280.00,2270.00,2270.00,2270.00,2270.00,2270.00,2270.00,2270.00,2280.00,2290.00,2290.00,2300.00,2310.00,2310.00,2320.00,2320.00,2330.00,2340.00,2340.00,2350.00,,
Brunei Darussalam,BRN,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.00,1410.00,1490.00,1570.00,1530.00,1560.00,1530.00,1550.00,1470.00,1630.00,1730.00,1670.00,1770.00,1880.00,1880.00,1840.00,2040.00,1920.00,2000.00,1800.00,1800.00,1860.00,1820.00,1660.00,1660.00,1570.00,1570.00,1640.00,1620.00,1590.00,,
Bhután,BTN,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.00,570.00,540.00,540.00,540.00,590.00,570.00,570.00,560.00,590.00,560.00,510.00,510.00,510.00,510.00,580.00,570.00,580.00,510.00,540.00,540.00,540.00,530.00,540.00,510.00,490.00,490.00,500.00,480.00,470.00,,
Botswana,BWA,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5630.00,5300.00,5100.00,4920.00,5170.00,5650.00,6260.00,5990.00,5530.00,5500.00,5310.00,6270.00,6260.00,2900.00,3150.00,3700.00,4670.00,3720.00,7880.00,3630.00,9060.00,11140.00,5190.00,4620.00,3130.00,2890.00,2470.00,3840.00,2790.00,2020.00,,
República Centroafricana,CAF,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8680.00,8880.00,8900.00,8920.00,9000.00,9080.00,10060.00,10160.00,11130.00,10030.00,11460.00,9650.00,8590.00,11060.00,9830.00,10360.00,10450.00,10690.00,11240.00,9090.00,10130.00,10840.00,9470.00,10090.00,9880.00,10050.00,10950.00,10240.00,10530.00,9510.00,,
Canadá,CAN,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68970.00,70230.00,72710.00,74300.00,76010.00,79020.00,81020.00,82180.00,84600.00,84000.00,84630.00,85720.00,87330.00,87910.00,90430.00,91310.00,93160.00,91980.00,88220.00,85130.00,85560.00,86580.00,87010.00,89810.00,91930.00,92210.00,94450.00,98660.00,101730.00,101700.00,,
Europa Central y del Báltico,CEB,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155060.00,147230.00,139560.00,131480.00,124040.00,120540.00,119810.00,117760.00,113650.00,110460.00,107050.00,104330.00,103010.00,103940.00,102130.00,102010.00,101930.00,101020.00,100250.00,98200.00,98430.00,95340.00,94230.00,92790.00,91500.00,91100.00,89500.00,89720.00,88660.00,87980.00,,
Suiza,CHE,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6440.00,6350.00,6270.00,6240.00,6200.00,6140.00,6140.00,5930.00,5870.00,5740.00,5680.00,5730.00,5690.00,5600.00,5520.00,5550.00,5560.00,5510.00,5590.00,5520.00,5530.00,5420.00,5400.00,5340.00,5280.00,5220.00,5210.00,5160.00,5110.00,5040.00,,
Islas del Canal,CHI,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9970.00,10140.00,10410.00,10750.00,11120.00,11380.00,11650.00,12080.00,12310.00,12420.00,12400.00,12280.00,12050.00,11910.00,11910.00,11760.00,11550.00,11220.00,11650.00,11770.00,12280.00,12330.00,12610.00,11560.00,10830.00,10590.00,10910.00,11020.00,11410.00,11590.00,,
China,CHN,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765390.01,775080.02,780750.00,790099.98,812510.01,849859.99,858020.02,812960.02,814880.00,809539.98,809200.01,802530.03,795520.02,820520.02,867140.01,904989.99,944229.98,974729.98,993609.99,1023739.99,1072780.03,1121239.99,1122670.04,1147020.02,1161120.00,1159609.99,1120069.95,1131479.98,1158959.96,1176140.01,,
Côte d'Ivoire,CIV,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.00,6550.00,9130.00,11520.00,14120.00,14460.00,14630.00,14970.00,15190.00,15520.00,15840.00,15340.00,15060.00,13990.00,12750.00,12890.00,12090.00,11250.00,10240.00,9250.00,8480.00,7970.00,7340.00,7700.00,7240.00,7090.00,7730.00,7420.00,7280.00,7230.00,,
Camerún,CMR,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10770.00,14900.00,14810.00,13590.00,12290.00,12300.00,12790.00,13110.00,13870.00,14150.00,15120.00,14590.00,14430.00,15190.00,14320.00,15050.00,14300.00,14060.00,13790.00,13490.00,13460.00,13230.00,13480.00,14060.00,14380.00,15290.00,15480.00,15060.00,15350.00,15550.00,,
Congo República Democrática del,COD,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21510.00,21630.00,21960.00,23050.00,24190.00,24390.00,22450.00,22610.00,23050.00,22200.00,22180.00,23430.00,26120.00,28000.00,28940.00,28990.00,29580.00,28670.00,29740.00,29870.00,30680.00,30370.00,29570.00,31010.00,31870.00,32870.00,33480.00,35330.00,34250.00,34930.00,,
Congo República del,COG,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4970.00,4950.00,5200.00,5080.00,4660.00,5000.00,5110.00,5570.00,6380.00,6710.00,6790.00,6550.00,5580.00,6040.00,6410.00,7460.00,8350.00,7020.00,7220.00,7770.00,8670.00,8430.00,7920.00,7410.00,7130.00,7120.00,6920.00,7460.00,8870.00,9260.00,,
Colombia,COL,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56340.00,56050.00,57110.00,58270.00,59610.00,61010.00,61980.00,61970.00,63230.00,61540.00,61630.00,62630.00,62490.00,63790.00,64610.00,65000.00,65340.00,67060.00,68160.00,69220.00,71850.00,70540.00,68880.00,69610.00,69660.00,69620.00,69600.00,70990.00,74120.00,76840.00,,
Comoras,COM,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.00,150.00,160.00,160.00,160.00,160.00,170.00,170.00,170.00,170.00,150.00,170.00,170.00,170.00,170.00,170.00,190.00,170.00,190.00,190.00,200.00,220.00,220.00,230.00,240.00,240.00,250.00,250.00,260.00,270.00,,
Cabo Verde,CPV,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00,80.00,90.00,90.00,80.00,90.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,90.00,90.00,90.00,90.00,90.00,90.00,100.00,90.00,90.00,90.00,90.00,90.00,100.00,90.00,90.00,90.00,,
Costa Rica,CRI,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3980.00,4030.00,4070.00,4150.00,3920.00,3660.00,3670.00,3680.00,3800.00,3780.00,3800.00,3730.00,3660.00,3610.00,3570.00,3700.00,3700.00,3890.00,4040.00,4100.00,4160.00,4260.00,4210.00,4290.00,4300.00,4340.00,4520.00,4580.00,4630.00,4690.00,,
Estados pequeos del Caribe,CSS,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20370.00,20840.00,21110.00,19650.00,18340.00,17210.00,16460.00,15220.00,14130.00,13520.00,12560.00,12980.00,13280.00,14600.00,14790.00,15200.00,16000.00,16270.00,16520.00,16790.00,17150.00,17260.00,17320.00,17550.00,17630.00,17230.00,16130.00,16350.00,16460.00,16830.00,,
Cuba,CUB,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12650.00,12230.00,12190.00,11240.00,11590.00,11380.00,12030.00,11890.00,11870.00,11690.00,11750.00,11600.00,11770.00,11960.00,11460.00,10760.00,11160.00,11250.00,11470.00,12050.00,11920.00,12240.00,12220.00,12250.00,12240.00,11750.00,11840.00,11400.00,11450.00,11150.00,,
Curacao,CUW,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Caimán,CYM,Emisiones de metano (kt de equivalente de CO2),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
